name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hồ Chí Minh, Việt Nam",9/2/2019,30.6,25,27.7,36.2,25,30.6,24.8,85,3.2,100,54.17,rain,0,0,42.8,28.5,257.8,1006.4,57.7,10.3,92,8,5,,2019-09-02T05:43:26,2019-09-02T18:02:35,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/3/2019,30,25,27.1,35.7,25,29.2,24.8,88.1,0.2,100,8.33,rain,0,0,50,28.8,255.7,1006.1,70,9.8,126.9,10.9,4,,2019-09-03T05:43:24,2019-09-03T18:01:59,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/4/2019,30.4,24,26.4,38.9,24,28.4,24.9,92.1,19.2,100,8.33,rain,0,0,74.2,33.8,237.9,1006.9,71,9.4,206.2,17.8,9,,2019-09-04T05:43:21,2019-09-04T18:01:22,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/5/2019,31.6,25,26.8,38.6,25,28.8,24.7,88.9,8,100,4.17,rain,0,0,56.2,27.2,249.6,1007.5,54.5,10,177.6,15.3,7,,2019-09-05T05:43:19,2019-09-05T18:00:45,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/6/2019,33,25,28.2,38.7,25,31,24.4,81.5,6.1,100,16.67,rain,0,0,54.7,27.4,259.4,1007.6,51.5,10.2,224.8,19.5,8,,2019-09-06T05:43:16,2019-09-06T18:00:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/7/2019,32.6,25.4,28.3,39.2,25.4,31.5,25.2,84.5,12.7,100,20.83,rain,0,0,43.9,21.6,269.5,1008.4,55.8,9.7,243.2,21.1,9,,2019-09-07T05:43:13,2019-09-07T17:59:30,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/8/2019,31,25,27.7,39.9,25,30.9,25.6,89.2,0.2,100,4.17,rain,0,0,36.4,20.7,240.7,1008.9,54.2,9,202,17.2,7,,2019-09-08T05:43:10,2019-09-08T17:58:52,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/9/2019,32,26,28.5,39.7,26,32.6,25.2,83.2,4.8,100,12.5,rain,0,0,40.3,23.7,240,1008.7,57.9,9.6,169.4,14.7,6,,2019-09-09T05:43:07,2019-09-09T17:58:14,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/10/2019,32.4,25.5,28.7,39.1,25.5,32.7,24.9,81,3.4,100,20.83,rain,0,0,38.2,23.4,258.4,1009.9,49.6,9.8,270.6,23.6,9,,2019-09-10T05:43:04,2019-09-10T17:57:35,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/11/2019,33.6,26,29.6,38.8,26,33.4,24.3,75.2,0,0,0,,0,0,32.8,19.2,276.5,1011.2,44.1,10.1,278.3,24,9,,2019-09-11T05:43:01,2019-09-11T17:56:57,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/12/2019,34,26.4,29.7,40.6,26.4,34.7,24.6,75.3,0.1,100,4.17,rain,0,0,41.4,19.2,301.3,1009.7,41,10.2,254.7,22.1,8,,2019-09-12T05:42:57,2019-09-12T17:56:18,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/13/2019,30.4,25.4,27.1,36.9,25.4,29.4,25.2,89.6,14.6,100,41.67,rain,0,0,42.1,20,268.4,1007.8,59.5,8.6,176.2,15.2,8,,2019-09-13T05:42:53,2019-09-13T17:55:40,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/14/2019,31,23.4,26.4,38.5,23.4,28.3,24.2,88.7,11.5,100,12.5,rain,0,0,31,16.6,327.8,1007.4,66.6,8.2,113.1,9.8,5,,2019-09-14T05:42:50,2019-09-14T17:55:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/15/2019,29,25,26.3,34.5,25,27.7,25.1,92.9,32.5,100,12.5,rain,0,0,40.7,20.6,247.6,1007.8,68,9.3,100.2,8.8,5,,2019-09-15T05:42:46,2019-09-15T17:54:22,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/16/2019,30,24.4,26.6,38.2,24.4,29.2,25.3,92.8,4,100,4.17,rain,0,0,36.4,18.8,232.2,1006.5,53.9,9.5,138.8,12,6,,2019-09-16T05:42:43,2019-09-16T17:53:43,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/17/2019,29.8,26,27.5,36.4,26,30.9,25.5,89.3,0.1,100,4.17,rain,0,0,42.5,23.1,242.5,1007.2,63.2,10.1,164.2,14.1,8,,2019-09-17T05:42:39,2019-09-17T17:53:03,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/18/2019,29,25,26.2,35.6,25,27.5,25.1,93.9,11.2,100,8.33,rain,0,0,33.1,22.3,241.6,1008.6,70.7,8.7,99.5,8.4,3,,2019-09-18T05:42:35,2019-09-18T17:52:24,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/19/2019,30.5,24.9,26.9,36,24.9,28.7,24,84.5,4,100,8.33,rain,0,0,42.5,21.4,236.3,1009.9,52.6,9.7,168.8,14.7,7,,2019-09-19T05:42:32,2019-09-19T17:51:45,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/20/2019,31,25,27.2,37.7,25,29.5,24.8,87.4,1,100,4.17,rain,0,0,34.6,21.7,248.9,1009.3,62.3,7.5,205.1,17.7,8,,2019-09-20T05:42:28,2019-09-20T17:51:06,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/21/2019,31.4,24,26.7,38.3,24,28.7,24.6,88.8,69.3,100,8.33,rain,0,0,19.8,20.3,230.9,1009.2,52.9,7.7,118.7,10.4,4,,2019-09-21T05:42:24,2019-09-21T17:50:27,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/22/2019,30,24.9,27.1,36.2,24.9,29.3,24.7,87.7,4.1,100,8.33,rain,0,0,21.2,8.5,307.8,1010.9,64.2,7.3,211.2,18.2,8,,2019-09-22T05:42:21,2019-09-22T17:49:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/23/2019,33,24,27.5,39.5,24,29.9,24.4,84.6,25,100,4.17,rain,0,0,23.8,14.8,90.2,1011.7,59.9,8.2,214.9,18.7,9,,2019-09-23T05:42:18,2019-09-23T17:49:09,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/24/2019,33,24,28.8,40,24,32.6,24.4,78.6,0.4,100,8.33,rain,0,0,26.6,14,130.6,1011,57.6,8,268.1,23.2,9,,2019-09-24T05:42:14,2019-09-24T17:48:30,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/25/2019,35,26,29.9,42.7,26,35,24.7,75.3,1.1,100,16.67,rain,0,0,32.8,14.4,101.9,1011.2,49.1,9.5,269.1,23.2,9,,2019-09-25T05:42:11,2019-09-25T17:47:51,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS,remote"
"Hồ Chí Minh, Việt Nam",9/26/2019,33.6,23.8,27.9,40.6,23.8,31.5,25.2,86.2,0.5,100,4.17,rain,0,0,26.3,13.4,326.9,1011.8,59.1,7.7,239.5,20.7,9,,2019-09-26T05:42:08,2019-09-26T17:47:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/27/2019,34,24,27.6,38.8,24,29.3,23.9,82.6,0.8,100,12.5,rain,0,0,22.3,38.5,17.7,1011.6,51.8,8.2,278.8,24.1,9,,2019-09-27T05:42:05,2019-09-27T17:46:35,0.95,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/28/2019,33.4,25,27.9,38.6,25,30.5,24.4,82.9,6.6,100,37.5,rain,0,0,26.3,13.3,91.3,1011.1,53.1,8.1,197,17,7,,2019-09-28T05:42:03,2019-09-28T17:45:56,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/29/2019,33.6,24,28.1,39.3,24,31.2,24.1,80.7,2,100,4.17,rain,0,0,20.9,16.2,249.4,1011.1,48.6,9,255.8,22,9,,2019-09-29T05:42:00,2019-09-29T17:45:18,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",9/30/2019,31.4,24.7,27.3,39.1,24.7,30.2,24.8,87.1,2.5,100,16.67,rain,0,0,23,17.4,228.1,1010,48.1,8.2,243.9,21.1,9,,2019-09-30T05:41:58,2019-09-30T17:44:41,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/1/2019,32,25,27.6,38.6,25,30.7,24.7,85.4,4.7,100,54.17,rain,0,0,20.5,21.4,188.9,1010.5,52.2,8.6,222.4,19.3,9,,2019-10-01T05:41:56,2019-10-01T17:44:03,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/2/2019,32,25,27.4,39.2,25,30,24.9,87.6,10,100,4.17,rain,0,0,18.4,21.6,203,1010.7,54.5,7.7,226.3,19.6,8,,2019-10-02T05:41:54,2019-10-02T17:43:26,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/3/2019,33,24,27.6,40.6,24,30.7,24.9,86.1,0.8,100,16.67,rain,0,0,61.2,14.7,318,1010.3,54.6,8,246.1,21.2,9,,2019-10-03T05:41:53,2019-10-03T17:42:49,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/4/2019,32.6,24,27.6,38.2,24,30.5,24.5,84.5,3,100,4.17,rain,0,0,35.3,15.1,288.3,1010,63.3,8.5,214,18.5,8,,2019-10-04T05:41:51,2019-10-04T17:42:13,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/5/2019,34,23,27.5,37.3,23,29.3,23.2,80.6,4,100,8.33,rain,0,0,18,14.8,75.3,1009.4,53,9.4,188.1,16.1,8,,2019-10-05T05:41:50,2019-10-05T17:41:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/6/2019,31.6,24,27.1,39.4,24,29.7,24.7,87.8,0.2,100,4.17,rain,0,0,19.1,21.5,7.9,1009.7,57.4,8.6,183.1,15.8,8,,2019-10-06T05:41:50,2019-10-06T17:41:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/7/2019,32.4,23.1,28.1,36.5,23.1,31,23.4,77.9,0.5,100,12.5,rain,0,0,21.2,12.6,109.3,1009.6,50.7,9.7,217.9,18.7,8,,2019-10-07T05:41:50,2019-10-07T17:40:26,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/8/2019,32.6,25,29.1,38,25,33.4,24.3,76.2,0.1,100,4.17,rain,0,0,16.9,12.3,114.6,1009.9,45.2,9.5,248.8,21.4,9,,2019-10-08T05:41:50,2019-10-08T17:39:51,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/9/2019,32,24,27.2,40,24,30,25.2,89.9,1,100,4.17,rain,0,0,27.7,19.7,146.7,1009.8,51.3,8.5,170.4,14.5,7,,2019-10-09T05:41:50,2019-10-09T17:39:17,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/10/2019,32.9,24,27.9,37,24,31.1,24.4,82.7,12,100,8.33,rain,0,0,19.4,14.3,114,1010.1,43.2,8.3,235.7,20.3,8,,2019-10-10T05:41:51,2019-10-10T17:38:43,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/11/2019,33,25,28.8,38.7,25,33.3,24.9,80.6,1.2,100,20.83,rain,0,0,15.8,15.4,156.6,1009.4,50.7,9.3,235.6,20.4,8,,2019-10-11T05:41:52,2019-10-11T17:38:09,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/12/2019,33,25.6,28.5,41.5,25.6,33,25,82.1,0.6,100,4.17,rain,0,0,20.2,15.8,136.3,1008.9,52.9,9.3,210.3,18.2,9,,2019-10-12T05:41:54,2019-10-12T17:37:36,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/13/2019,32,25,27.6,37,25,30.3,24.5,84.1,16,100,8.33,rain,0,0,28.1,12.2,49.6,1009.4,50.3,8.6,214.8,18.5,8,,2019-10-13T05:41:56,2019-10-13T17:37:04,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/14/2019,33.9,24,28.3,38.1,24,31,24,79.8,2.4,100,20.83,rain,0,0,27.7,15.5,103.6,1010.3,43.1,9.7,237.6,20.6,9,,2019-10-14T05:41:59,2019-10-14T17:36:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/15/2019,34,25,29.2,38.1,25,32.8,23.8,74.7,1.8,100,12.5,rain,0,0,31.7,17.4,103.3,1009.8,46.9,10,243.6,21,9,,2019-10-15T05:42:02,2019-10-15T17:36:01,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/16/2019,35,25,28.6,39.1,25,31.7,24.3,79.9,2,100,4.17,rain,0,0,35.3,18.8,49.9,1009.7,50.7,9.6,221.4,19.2,8,,2019-10-16T05:42:06,2019-10-16T17:35:30,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/17/2019,34,24.6,28.5,38.3,24.6,31.5,24.2,79.9,0.3,100,4.17,rain,0,0,53.6,16.2,80.5,1009.3,53.3,9.5,233.7,20,9,,2019-10-17T05:42:10,2019-10-17T17:35:01,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/18/2019,33.5,25.4,27.8,39.3,25.4,30.1,25,86.3,2.1,100,8.33,rain,0,0,33.8,14,50.8,1009.6,52.3,8.7,238.3,20.5,9,,2019-10-18T05:42:14,2019-10-18T17:34:31,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/19/2019,33.3,25,28.4,39.7,25,32.1,24.7,81.3,0.7,100,12.5,rain,0,0,33.1,18.9,114.2,1010.3,44.6,9.2,191.8,16.6,9,,2019-10-19T05:42:19,2019-10-19T17:34:03,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/20/2019,34,26,29.2,38.7,26,33.1,24.3,76.5,8,100,4.17,rain,0,0,28.1,17.3,96.2,1009.9,55.6,9.4,186.6,16.1,8,,2019-10-20T05:42:25,2019-10-20T17:33:35,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/21/2019,32.1,25,28.4,38.5,25,32.3,24.4,79.6,4,100,4.17,rain,0,0,27.7,9.9,220.7,1008.5,51.5,9.9,236.4,20.4,9,,2019-10-21T05:42:31,2019-10-21T17:33:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/22/2019,33.4,26,29.3,40,26,33.7,24.9,78.7,2.2,100,16.67,rain,0,0,18,15.3,169.4,1007.6,48.3,7.9,207.3,17.8,7,,2019-10-22T05:42:38,2019-10-22T17:32:41,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/23/2019,33.4,27,29.1,39.2,30.6,34.1,24.8,79,0.6,100,25,rain,0,0,17.6,14.8,148.4,1008,51.2,9.5,228.7,19.8,8,,2019-10-23T05:42:46,2019-10-23T17:32:16,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/24/2019,33.9,27,29.4,40,30.6,34.1,24.3,75.3,2.3,100,16.67,rain,0,0,25.9,15.5,125.4,1009,47.4,9.9,233.9,20.2,8,,2019-10-24T05:42:53,2019-10-24T17:31:51,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/25/2019,33,26,29.1,39,26,33.7,24.7,78.1,0.5,100,4.17,rain,0,0,24.8,13.7,117.4,1009.4,48.8,9.8,224,19.4,9,,2019-10-25T05:43:02,2019-10-25T17:31:27,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/26/2019,34.6,26,29.2,40.3,26,32.7,24.5,77.9,19,100,4.17,rain,0,0,31.3,17.1,105.6,1009,46.5,9.7,245.1,21.2,9,,2019-10-26T05:43:11,2019-10-26T17:31:04,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/27/2019,34.5,25,29.3,38.9,25,32.7,24.1,76.2,1.1,100,16.67,rain,0,0,24.5,14.7,141.6,1008.5,45.2,9.2,249.9,21.4,9,,2019-10-27T05:43:21,2019-10-27T17:30:42,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/28/2019,34,24.4,28.3,39.2,24.4,31,23.8,78.5,4,100,8.33,rain,0,0,21.6,15.1,230.4,1008.8,51.9,9.2,217.8,18.7,8,,2019-10-28T05:43:32,2019-10-28T17:30:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/29/2019,33.6,24,28.8,37,24,31.1,22.8,73.5,1.9,100,41.67,rain,0,0,29.5,16.2,44.2,1008.5,42,9.1,234,20.2,9,,2019-10-29T05:43:43,2019-10-29T17:30:00,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/30/2019,34,26,29.4,36.1,26,32.4,23,70.6,0,0,0,,0,0,40.3,16.6,334.6,1006.8,51.9,9.8,217.2,18.7,8,,2019-10-30T05:43:54,2019-10-30T17:29:40,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",10/31/2019,30,25,27.4,33.3,25,29.6,22.8,76.5,0,0,0,,0,0,28.4,16.6,278.6,1006.7,54.8,10.1,155,13.3,6,,2019-10-31T05:44:07,2019-10-31T17:29:21,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/1/2019,33,25,28.4,38,25,31.8,24.1,78.9,1.4,100,33.33,rain,0,0,27.7,19.2,147.5,1008.4,48.8,9.8,206.7,17.9,7,,2019-11-01T05:44:20,2019-11-01T17:29:03,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/2/2019,30.9,25,28.1,36.4,25,31.2,24.4,81.3,7.8,100,33.33,rain,0,0,24.5,20.7,124.1,1008.8,49.6,10.3,166.4,14.4,6,,2019-11-02T05:44:34,2019-11-02T17:28:47,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/3/2019,31.4,25,27,38.3,25,29.3,25.1,90,22,100,12.5,rain,0,0,25.9,14,293.8,1009.1,45.4,8.9,151.5,13.2,7,,2019-11-03T05:44:48,2019-11-03T17:28:31,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/4/2019,32.1,25.6,28.9,36.7,25.6,31.7,23.7,74.9,0.1,100,4.17,rain,0,0,29.5,14.7,330.8,1009.4,45.8,9.8,182.6,15.7,7,,2019-11-04T05:45:03,2019-11-04T17:28:16,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/5/2019,34,23,28.3,37.1,23,30.7,23,75,8,100,4.17,rain,0,0,51.8,22.6,359.7,1008.2,50.1,9.8,244.8,21,9,,2019-11-05T05:45:19,2019-11-05T17:28:02,0.26,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/6/2019,30.4,24.9,26.9,37.6,24.9,29.1,25,90,80,100,12.5,rain,0,0,19.8,12.7,149.6,1007.9,65.5,8.8,173.5,15.1,7,,2019-11-06T05:45:35,2019-11-06T17:27:49,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/7/2019,31.2,25,27.4,36.5,25,29.5,24,83,2.8,100,45.83,rain,0,0,19.1,17.6,140.3,1009.2,55.1,9.2,179.9,15.5,7,,2019-11-07T05:45:52,2019-11-07T17:27:37,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/8/2019,31.8,25,27.9,36.3,25,30,23.2,77.1,0.3,100,12.5,rain,0,0,18.4,9.4,37.1,1010.6,46.8,8.8,184.9,15.9,7,,2019-11-08T05:46:10,2019-11-08T17:27:27,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/9/2019,30.6,24,27,32.2,24,27.5,19,62.5,0,0,0,,0,0,23.8,14,345,1010.1,40.8,9.6,189,16.3,7,,2019-11-09T05:46:28,2019-11-09T17:27:17,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/10/2019,28,23,25.5,30.3,23,26.1,20.7,75.5,2.5,100,12.5,rain,0,0,25.9,17.5,331.2,1008.7,50.7,8.9,125.5,10.8,5,,2019-11-10T05:46:48,2019-11-10T17:27:08,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/11/2019,24.6,23,23.3,24.6,23,23.3,22.3,93.9,18,100,12.5,rain,0,0,33.1,14.4,330.4,1008.2,65.3,7.3,58.7,5.2,3,,2019-11-11T05:47:07,2019-11-11T17:27:00,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/12/2019,32,22,26.8,35,22,28.6,22.3,78.5,0,0,0,,0,0,17.6,8.3,83.1,1009.9,44.9,9,224.6,19.3,8,,2019-11-12T05:47:28,2019-11-12T17:26:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/13/2019,32,24.4,27.8,36.7,24.4,30.7,24.3,82.8,1.5,100,20.83,rain,0,0,23.4,16.6,101.8,1010.9,49.5,8.6,187.8,16.1,7,,2019-11-13T05:47:49,2019-11-13T17:26:48,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/14/2019,32,25.1,28.1,37.3,25.1,30.7,23.8,78.7,0.6,100,16.67,rain,0,0,22,10.8,58.2,1010.4,54.7,9,219.5,18.9,8,,2019-11-14T05:48:11,2019-11-14T17:26:44,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
