name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Đà Nẵng, Việt Nam",2011-01-13,23,17,19.1,23,17,19.1,14.9,76.8,0.006,100,8.33,rain,,,,22.2,359.4,1015.1,90.4,10.5,168.2,14.5,7,,2011-01-13T06:17:59,2011-01-13T17:33:15,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-14,25,17,20.2,25,17,20.2,16.1,77.7,0.001,100,4.17,rain,,,,33.4,0.2,1014.5,70.9,8.9,193.5,16.6,7,,2011-01-14T06:18:08,2011-01-14T17:33:51,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-15,22.1,17.9,19.2,22.1,17.9,19.2,16,81.8,0.042,100,8.33,rain,,,42.5,27.7,356,1017.9,79.7,6,133.7,11.6,5,,2011-01-15T06:18:16,2011-01-15T17:34:27,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-16,18.1,15,17.3,18.1,15,17.3,13.3,77.2,0.012,100,8.33,rain,,,,25.9,350.3,1019.2,92.6,7.1,109.2,9.5,5,,2011-01-16T06:18:23,2011-01-16T17:35:03,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-17,20,16.9,18.3,20,16.9,18.3,14.8,80.4,0.001,100,4.17,rain,,,,11.2,334.9,1018.1,91.3,6,97.2,8.3,3,,2011-01-17T06:18:29,2011-01-17T17:35:38,0.41,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-18,21,17,18.7,21,17,18.7,16.1,84.9,0.002,100,4.17,rain,,,,13,349.5,1016.1,88.9,5.2,165.3,14.4,7,,2011-01-18T06:18:33,2011-01-18T17:36:14,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-19,23.1,18,20.1,23.1,18,20.1,17,82.8,0.341,100,12.5,rain,,,,14.7,355.9,1014.1,91.9,6.7,201,17.4,7,,2011-01-19T06:18:37,2011-01-19T17:36:49,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-20,25,20,21.6,25,20,21.6,17.2,76.2,0.003,100,4.17,rain,,,,22.3,350.7,1013.6,84.5,7.9,176.2,15.1,7,,2011-01-20T06:18:39,2011-01-20T17:37:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-21,22,19,20.3,22,19,20.3,15,71.7,0.033,100,12.5,rain,,,,16.6,336.8,1016.1,91.1,9.7,182.4,15.6,7,,2011-01-21T06:18:40,2011-01-21T17:37:58,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-22,21.4,18,19.5,21.4,18,19.5,15.4,77.3,0.009,100,8.33,rain,,,,12.9,344.9,1017.5,92.1,9.6,163.3,14,6,,2011-01-22T06:18:39,2011-01-22T17:38:33,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-23,21.1,18,19.8,21.1,18,19.8,16,78.9,0.004,100,4.17,rain,,,,13,342,1018.4,91.8,9.3,174.8,15.2,6,,2011-01-23T06:18:38,2011-01-23T17:39:06,0.62,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-24,21.1,17,19.7,21.1,17,19.7,15.1,74.6,0.025,100,8.33,rain,,,,16.5,329.3,1019.1,92.2,11,162,13.9,6,,2011-01-24T06:18:35,2011-01-24T17:39:40,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-25,19.3,17,18.5,19.3,17,18.5,16.1,86.4,0.534,100,12.5,rain,,,,11.1,324.3,1020,92,7.9,166.9,14.4,7,,2011-01-25T06:18:32,2011-01-25T17:40:13,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-26,21,17,19.4,21,17,19.4,16.5,83.4,0.021,100,8.33,rain,,,,11.2,323.8,1020.2,93.2,7.6,174.4,14.9,6,,2011-01-26T06:18:26,2011-01-26T17:40:46,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-27,21,18,19.6,21,18,19.6,16.2,81.3,0.072,100,16.67,rain,,,,18.3,337,1020.4,92.1,7.3,186.8,16.1,7,,2011-01-27T06:18:20,2011-01-27T17:41:18,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-28,21,17.1,18.8,21,17.1,18.8,17,89.2,0.112,100,16.67,rain,,,,13,325.1,1019.8,92.5,6.1,199,17.1,8,,2011-01-28T06:18:13,2011-01-28T17:41:50,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-29,18.4,16,17.4,18.4,16,17.4,14.7,84.6,0.918,100,12.5,rain,,,,14.8,328.8,1021.2,91.9,6.7,133.5,11.4,6,,2011-01-29T06:18:04,2011-01-29T17:42:21,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-30,20,16,17.5,20,16,17.5,14.8,84.6,0.053,100,12.5,rain,,,,20.5,344.7,1021.3,91.9,7.3,134.5,11.7,5,,2011-01-30T06:17:55,2011-01-30T17:42:52,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-01-31,19.9,15,17.8,19.9,15,17.8,14.9,83.3,2.021,100,8.33,rain,,,,16.6,342.6,1020.5,92.6,6.6,145.6,12.6,6,,2011-01-31T06:17:44,2011-01-31T17:43:23,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-01,21,15,18.2,21,15,18.2,14.2,78.3,0.046,100,12.5,rain,,,,14.8,312.8,1019.2,92.8,8.8,178.9,15.4,7,,2011-02-01T06:17:32,2011-02-01T17:43:53,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-02,20.1,17,18.6,20.1,17,18.6,13.7,73.2,0.003,100,8.33,rain,,,,34.2,322.1,1018.7,90.6,10.6,185.2,15.9,7,,2011-02-02T06:17:19,2011-02-02T17:44:22,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-03,22.1,16.1,19.2,22.1,16.1,19.2,15.5,79.4,0,0,0,,,,,20.5,6.6,1017.8,90.6,8.4,216.7,18.6,8,,2011-02-03T06:17:04,2011-02-03T17:44:51,0,Overcast,Cloudy skies throughout the day.,cloudy,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-04,24.8,17,20,24.8,17,20,16.7,82,0,0,0,,,,,20.5,0.2,1016.3,64.7,6.5,226.9,19.7,8,,2011-02-04T06:16:49,2011-02-04T17:45:20,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-05,25,16,20.5,25,16,20.5,16.6,79.6,0,0,0,,,,,16.5,96.8,1016.1,54.7,7.6,227.2,19.8,8,,2011-02-05T06:16:32,2011-02-05T17:45:47,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-06,25.1,16,20.1,25.1,16,20.1,15.1,74.9,0,0,0,,,,,15,93.4,1014.2,71.1,8.9,256.3,22.1,9,,2011-02-06T06:16:15,2011-02-06T17:46:15,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-07,26.2,14,19.9,26.2,14,19.9,14.4,73.7,0,0,0,,,,,16.5,161.9,1010.8,45.3,9,265.9,22.8,9,,2011-02-07T06:15:56,2011-02-07T17:46:41,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-08,27,16,21,27.7,16,21,16.7,77.6,0,0,0,,,,,12.9,163.6,1007.4,61,7,246.6,21.4,9,,2011-02-08T06:15:36,2011-02-08T17:47:08,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-09,28,18,22.4,28.9,18,22.6,18.3,79.5,0,0,0,,,,,15,151.4,1006.8,58.2,6.2,238.9,20.6,9,,2011-02-09T06:15:15,2011-02-09T17:47:33,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-10,29,19,23.5,30.8,19,23.9,19.8,80.7,0,0,0,,,,,20.5,146.2,1008.9,63.2,6.8,242,21,9,,2011-02-10T06:14:54,2011-02-10T17:47:58,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-11,26.8,20,23.3,28.6,20,23.3,20,82.3,0,0,0,,,,,16.5,42.7,1012.2,69,5.8,228.3,19.4,8,,2011-02-11T06:14:31,2011-02-11T17:48:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB,remote"
"Đà Nẵng, Việt Nam",2011-02-12,26.1,22,23.4,26.1,22,23.4,19.5,79.4,0,0,0,,,,,20.5,143.4,1014,76.1,6.3,179.2,15.4,6,,2011-02-12T06:14:07,2011-02-12T17:48:47,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-13,25,21,22.4,25,21,22.4,18.8,80.5,0,0,0,,,,,20.5,23.2,1013.2,83.2,5.7,223.6,19.2,9,,2011-02-13T06:13:42,2011-02-13T17:49:10,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-14,22.8,18.9,20.3,22.8,18.9,20.3,15,71.8,0.001,100,4.17,rain,,,,18.4,332.3,1015.8,91.7,8.5,104.8,9.3,4,,2011-02-14T06:13:16,2011-02-14T17:49:33,0.36,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-15,23.1,18,19.8,23.1,18,19.8,15.6,76.7,0,0,0,,,,,27.6,356.1,1015.9,83.2,10.4,222.3,19.3,8,,2011-02-15T06:12:49,2011-02-15T17:49:56,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-16,28,19,22.4,29.7,19,22.6,18.3,78.5,0,0,0,,,,,12.9,162.6,1014.8,71.9,9.2,249,21.5,9,,2011-02-16T06:12:22,2011-02-16T17:50:17,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-17,25.6,20.2,22.4,25.6,20.2,22.4,19.2,82.5,0,0,0,,,,,25.8,16.9,1013.3,68.8,7.5,236.7,20.5,9,,2011-02-17T06:11:53,2011-02-17T17:50:38,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-18,25,19.1,21.7,25,19.1,21.7,18.8,83.9,0.002,100,4.17,rain,,,,16.5,345.8,1013.3,88.1,7.3,231.5,20.2,9,,2011-02-18T06:11:24,2011-02-18T17:50:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-19,22.1,19,21,22.1,19,21,18.8,87.8,0.002,100,4.17,rain,,,,27.6,7.8,1014.1,91.9,6.4,230.3,19.8,9,,2011-02-19T06:10:53,2011-02-19T17:51:19,0.53,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-20,23,19,20.6,23,19,20.6,16.7,80.2,0.002,100,4.17,rain,,,,20.5,8.2,1016.4,92.3,8.1,185.9,16.3,7,,2011-02-20T06:10:22,2011-02-20T17:51:39,0.56,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-21,22,19,20.3,22,19,20.3,17.4,83.4,0,0,0,,,,,20.5,1.7,1016.1,90.2,7.7,237.4,20.4,9,,2011-02-21T06:09:50,2011-02-21T17:51:58,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-22,25,19,21.2,25,19,21.2,18.2,83.1,0,0,0,,,,,12.9,350.8,1015.2,77.3,12.4,242.5,20.9,8,,2011-02-22T06:09:17,2011-02-22T17:52:17,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-23,26.2,20,23,26.2,20,23,19.9,83,0,0,0,,,,,14.7,107.3,1015,67.1,6.7,253.6,21.9,9,,2011-02-23T06:08:44,2011-02-23T17:52:35,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-24,28,19,23.3,29.7,19,23.6,19.4,79.9,0,0,0,,,,,18.3,131.3,1013.6,59.1,7.5,276.5,23.9,9,,2011-02-24T06:08:09,2011-02-24T17:52:52,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-25,27.3,19,23.5,28.4,19,23.7,19.1,77.5,0,0,0,,,,,20.5,142.2,1012.7,67.5,7.7,272.8,23.7,9,,2011-02-25T06:07:34,2011-02-25T17:53:09,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-26,28,20,23.7,29.3,20,23.8,19.7,79.5,0,0,0,,,,,18.4,88.4,1013.7,53.2,8.6,276.8,24,10,,2011-02-26T06:06:59,2011-02-26T17:53:26,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB,remote"
"Đà Nẵng, Việt Nam",2011-02-27,28,19,23.3,28.6,19,23.5,18.8,77.3,0,0,0,,,,,18.3,75.9,1013.8,52.7,7.9,281.5,24.4,10,,2011-02-27T06:06:22,2011-02-27T17:53:42,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-02-28,27.1,20,23.3,27.7,20,23.3,18.7,76.9,0,0,0,,,,,16.6,95.5,1012.5,81.8,8,238.7,20.5,10,,2011-02-28T06:05:45,2011-02-28T17:53:58,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-01,27,18,22.6,27.7,18,22.6,18.1,76.9,0,0,0,,,,,22.2,20.1,1012.6,73,22.5,294.2,25.6,10,,2011-03-01T06:05:07,2011-03-01T17:54:13,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-02,27.1,21,23.6,28.3,21,23.8,19.2,77,0,0,0,,,,,24.1,9.7,1014.3,81.1,8,268.5,23.1,9,,2011-03-02T06:04:29,2011-03-02T17:54:28,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-03,26,21,23.1,26,21,23.1,20.6,86.5,1.802,100,12.5,rain,,,,14.7,2.5,1014.5,89.6,5.5,173.7,14.9,6,,2011-03-03T06:03:50,2011-03-03T17:54:42,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-04,26,22,23.6,26,22,23.6,20.2,81.8,7.095,100,12.5,rain,,,,24.1,68.3,1014.6,82.8,5.6,264.9,22.8,9,,2011-03-04T06:03:11,2011-03-04T17:54:56,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-05,27,19,23.9,29.2,19,24,21,84.5,5.091,100,8.33,rain,,,,16.5,105.3,1013.5,86.3,6,253.6,22,9,,2011-03-05T06:02:31,2011-03-05T17:55:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-06,29,20,24.8,30.8,20,25.4,21.2,81.4,0,0,0,,,,,18.3,154,1011.9,62.9,9.3,272.8,23.4,10,,2011-03-06T06:01:50,2011-03-06T17:55:23,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-07,29,21,24.5,32.1,21,25.1,21.2,82,4.296,100,4.17,rain,,,,22.3,15.2,1013.2,79.9,6.8,272.8,23.5,9,,2011-03-07T06:01:09,2011-03-07T17:55:36,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-08,23,20,20.7,23,20,20.7,16.1,74.9,0.998,100,4.17,rain,,,,22.3,339.1,1015.5,91.3,9.7,239.1,20.6,9,,2011-03-08T06:00:28,2011-03-08T17:55:48,0.11,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-09,24,18,21.1,24,18,21.1,16.9,77.5,0,0,0,,,,,24.1,358.5,1017.4,89.3,9.5,247.9,21.3,9,,2011-03-09T05:59:46,2011-03-09T17:56:01,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-10,24.1,18,21.7,24.1,18,21.7,17,75.2,0.001,100,4.17,rain,,,,20.5,348.4,1018.1,84.2,10.5,258.7,22.3,9,,2011-03-10T05:59:04,2011-03-10T17:56:13,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-11,25.2,19,21.5,25.2,19,21.5,17.4,78.1,0,0,0,,,,,18.3,345.5,1016.7,78.8,10.2,256.4,22.1,9,,2011-03-11T05:58:21,2011-03-11T17:56:24,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-12,27,18,22.1,27.9,18,22.1,18.4,80.9,0,0,0,,,,,13,2.3,1015.9,68.9,7.3,252.2,21.9,9,,2011-03-12T05:57:38,2011-03-12T17:56:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-13,28,18,23.1,29.7,18,23.3,19,79,0,0,0,,,,,14.7,127,1014,61.9,6.5,294.8,25.5,10,,2011-03-13T05:56:55,2011-03-13T17:56:47,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-14,28,19,23.6,29.4,19,23.9,19.1,77.2,0,0,0,,,,,20.5,117.8,1012.4,64.9,6.4,287.9,24.7,10,,2011-03-14T05:56:11,2011-03-14T17:56:58,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-15,27,20,23.5,28.3,20,23.7,19.5,78.9,0,0,0,,,,44.3,25.8,11.6,1014.7,65,7.3,269.3,23.2,9,,2011-03-15T05:55:27,2011-03-15T17:57:08,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-16,21.7,17,19.3,21.7,17,19.3,15,76.7,1.549,100,16.67,rain,,,,24.1,335.5,1018,91.6,7.2,117.3,10.1,4,,2011-03-16T05:54:43,2011-03-16T17:57:19,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-17,21,18,18.9,21,18,18.9,12.9,68.5,0.039,100,12.5,rain,,,,16.6,315.2,1017.5,90.5,10.2,149.8,13,5,,2011-03-17T05:53:58,2011-03-17T17:57:29,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-18,22,14,19.1,22,14,19.1,13.3,69.6,0,0,0,,,,,25.9,347,1015.2,90.8,10.7,164.2,14.1,6,,2011-03-18T05:53:14,2011-03-18T17:57:39,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-19,25,17,20.5,25,17,20.5,16,75.9,0,0,0,,,,,18.3,338.9,1013,87.1,10.7,242,20.9,9,,2011-03-19T05:52:29,2011-03-19T17:57:49,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-20,28,19,23.2,30.2,19,23.6,19.6,81,0,0,0,,,,,20.5,135.4,1010.3,70.5,8.2,180,15.5,7,,2011-03-20T05:51:44,2011-03-20T17:57:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-21,30,21,25.4,33.6,21,26.4,21.7,81.3,0,0,0,,,,,20.5,124.2,1009.6,59.1,7.3,152.2,13.1,5,,2011-03-21T05:50:59,2011-03-21T17:58:08,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-22,28,22,24.9,30.7,22,25.5,21.6,82.6,0.004,100,4.17,rain,,,,20.5,22.9,1012.2,82,6.9,283.6,24.5,10,,2011-03-22T05:50:14,2011-03-22T17:58:17,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-23,22.1,18,20.5,22.1,18,20.5,17.7,84.3,1.292,100,16.67,rain,,,,16.5,335.1,1016.6,91.7,8.8,219.4,18.7,7,,2011-03-23T05:49:28,2011-03-23T17:58:27,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-24,22,17,20,22,17,20,16.4,80.3,0.025,100,12.5,rain,,,27.7,16.5,318.4,1017.3,93,10.2,199.2,17.1,7,,2011-03-24T05:48:43,2011-03-24T17:58:36,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-25,19.6,18,18.5,19.6,18,18.5,16,85.3,3.199,100,16.67,rain,,,,14.8,320.5,1019.2,92,52.9,134.4,11.8,4,,2011-03-25T05:47:58,2011-03-25T17:58:45,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-26,20,17,18.7,20,17,18.7,14.4,76.4,1.059,100,12.5,rain,,,,13,319.6,1019.3,91.9,8.4,167.3,14.5,6,,2011-03-26T05:47:12,2011-03-26T17:58:54,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-27,20.3,18,19,20.3,18,19,13.5,70.3,0.016,100,8.33,rain,,,,156.2,320.1,1019,91.6,9.8,182.2,15.8,6,,2011-03-27T05:46:27,2011-03-27T17:59:03,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-28,19,15,17.7,19,15,17.7,13.6,77.5,0.017,100,8.33,rain,,,,16.5,320.6,1019.5,92.9,8.7,158.9,13.7,5,,2011-03-28T05:45:42,2011-03-28T17:59:13,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-29,20,15.1,17.9,20,15.1,17.9,14.6,81.7,1.045,100,16.67,rain,,,,13,293.5,1020.1,93,6.3,151.7,13.2,6,,2011-03-29T05:44:56,2011-03-29T17:59:22,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2011-03-30,19.6,17,18.4,19.6,17,18.4,14.5,78.3,0.03,100,8.33,rain,,,,14.8,334.9,1019,91.8,6.5,197.3,17.2,7,,2011-03-30T05:44:11,2011-03-30T17:59:31,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
